Date,Open,High,Low,Close,Volume
2025-02-10 00:00:00+01:00,1.2390345335006714,1.2421588897705078,1.237317442893982,1.2391574382781982,0
2025-02-11 00:00:00+01:00,1.2361550331115725,1.2425756454467771,1.233456254005432,1.2360633611679075,0
2025-02-12 00:00:00+01:00,1.24525249004364,1.2464165687561035,1.237930178642273,1.245159387588501,0
2025-02-13 00:00:00+01:00,1.2452058792114258,1.254028558731079,1.2444467544555664,1.2450664043426514,0
2025-02-14 00:00:00+01:00,1.2567076683044434,1.263024926185608,1.2550673484802246,1.2563445568084717,0
2025-02-17 00:00:00+01:00,1.2584631443023682,1.2613998651504517,1.2581149339675903,1.2584155797958374,0
2025-02-18 00:00:00+01:00,1.2621641159057615,1.2623871564865112,1.2583681344985962,1.262148141860962,0
2025-02-19 00:00:00+01:00,1.26262629032135,1.2639029026031494,1.2571184635162354,1.2625784873962402,0
2025-02-20 00:00:00+01:00,1.2583839893341064,1.2648781538009644,1.2581465244293213,1.2584155797958374,0
2025-02-21 00:00:00+01:00,1.2670094966888428,1.2678771018981934,1.2631845474243164,1.267040133476257,0
2025-02-24 00:00:00+01:00,1.2649260759353638,1.269196629524231,1.2614158391952517,1.2649900913238523,0
2025-02-25 00:00:00+01:00,1.2618932723999023,1.267812728881836,1.2609069347381592,1.261781930923462,0
2025-02-26 00:00:00+01:00,1.2673468589782717,1.270793318748474,1.2636793851852417,1.2674431800842283,0
2025-02-27 00:00:00+01:00,1.2681005001068115,1.268890619277954,1.261702299118042,1.2682307958602903,0
2025-02-28 00:00:00+01:00,1.25979483127594,1.2622597217559814,1.2575136423110962,1.259890079498291,0
2025-03-03 00:00:00+01:00,1.260159969329834,1.2711325883865356,1.258447289466858,1.260398268699646,0
2025-03-04 00:00:00+01:00,1.270244598388672,1.2753963470458984,1.2679204940795898,1.270147681236267,0
2025-03-05 00:00:00+01:00,1.2795741558074951,1.287813425064087,1.2768783569335938,1.2794268131256104,0
2025-03-06 00:00:00+01:00,1.2889920473098757,1.292306900024414,1.286852240562439,1.2891913652420044,0
2025-03-07 00:00:00+01:00,1.2883775234222412,1.2944984436035156,1.287697434425354,1.288530349731445,0
2025-03-10 00:00:00+01:00,1.293326497077942,1.2946324348449707,1.2876144647598269,1.2932428121566772,0
2025-03-11 00:00:00+01:00,1.287597894668579,1.2955213785171509,1.2873326539993286,1.2875481843948364,0
2025-03-12 00:00:00+01:00,1.294481635093689,1.2988194227218628,1.2914507389068604,1.294481635093689,0
2025-03-13 00:00:00+01:00,1.2964956760406494,1.2973533868789673,1.2922234535217283,1.2964283227920532,0
2025-03-14 00:00:00+01:00,1.2956725358963013,1.2959076166152954,1.2912389039993286,1.2958402633666992,0
2025-03-17 00:00:00+01:00,1.2927913665771484,1.2994775772094729,1.2927913665771484,1.2930588722229004,0
2025-03-18 00:00:00+01:00,1.2986000776290894,1.3006099462509155,1.2954374551773071,1.2985326051712036,0
2025-03-19 00:00:00+01:00,1.3000519275665283,1.3003731966018677,1.2955548763275146,1.3000519275665283,0
2025-03-20 00:00:00+01:00,1.3010668754577637,1.3015241622924805,1.2937448024749756,1.3010668754577637,0
2025-03-21 00:00:00+01:00,1.2966468334197998,1.297117829322815,1.2891415357589722,1.2967981100082395,0
2025-03-24 00:00:00+01:00,1.2925240993499756,1.2972356081008911,1.290988802909851,1.2924572229385376,0
2025-03-25 00:00:00+01:00,1.292290210723877,1.2960922718048096,1.2904558181762695,1.2924238443374634,0
2025-03-26 00:00:00+01:00,1.2945318222045898,1.294732928276062,1.2876144647598269,1.2943308353424072,0
2025-03-27 00:00:00+01:00,1.2877304553985596,1.2992243766784668,1.2877304553985596,1.2877637147903442,0
2025-03-28 00:00:00+01:00,1.2951186895370483,1.2968822717666626,1.2923569679260254,1.295202612876892,0
2025-03-31 00:00:00+01:00,1.2939958572387695,1.2972524166107178,1.2890751361846924,1.2938284873962402,0
2025-04-01 00:00:00+01:00,1.2919896841049194,1.2940963506698608,1.2880107164382937,1.292089819908142,0
2025-04-02 00:00:00+01:00,1.292240023612976,1.2979763746261597,1.2903059720993042,1.292306900024414,0
2025-04-03 00:00:00+01:00,1.3044782876968384,1.3204457759857178,1.3028467893600464,1.3046314716339111,0
2025-04-04 00:00:00+01:00,1.3090033531188965,1.3112174272537231,1.291555881500244,1.308866262435913,0
2025-04-07 00:00:00+01:00,1.2912389039993286,1.293359875679016,1.2722808122634888,1.2910722494125366,0
2025-04-08 00:00:00+01:00,1.2738852500915527,1.2795906066894531,1.2726532220840454,1.2734960317611694,0
2025-04-09 00:00:00+01:00,1.278756022453308,1.2860578298568726,1.2753963470458984,1.2790995836257937,0
2025-04-10 00:00:00+01:00,1.2826762199401855,1.2978248596191406,1.2824294567108154,1.2825446128845217,0
2025-04-11 00:00:00+01:00,1.2994269132614136,1.3142850399017334,1.298751950263977,1.2992074489593506,0
2025-04-14 00:00:00+01:00,1.309088945388794,1.320166826248169,1.3085750341415403,1.3085237741470337,0
2025-04-15 00:00:00+01:00,1.3173494338989258,1.3251878023147583,1.3166210651397705,1.3174536228179932,0
2025-04-16 00:00:00+01:00,1.3231889009475708,1.329256892204285,1.3228038549423218,1.323101282119751,0
2025-04-17 00:00:00+01:00,1.323328971862793,1.327351450920105,1.3205852508544922,1.3233989477157593,0
2025-04-22 00:00:00+01:00,1.3381506204605105,1.34217369556427,1.3358268737792969,1.3379716873168943,0
2025-04-23 00:00:00+01:00,1.327316164970398,1.3339202404022217,1.3253458738327026,1.327316164970398,0
2025-04-24 00:00:00+01:00,1.3265414237976074,1.3330844640731812,1.3261016607284546,1.326453447341919,0
2025-04-25 00:00:00+01:00,1.332746982574463,1.3330134153366089,1.327492356300354,1.3326226472854614,0
2025-04-28 00:00:00+01:00,1.3290096521377563,1.3419395685195925,1.3281270265579224,1.3290096521377563,0
2025-04-29 00:00:00+01:00,1.343508243560791,1.3442305326461792,1.3381506204605105,1.3436164855957031,0
2025-04-30 00:00:00+01:00,1.3412736654281616,1.3414356708526611,1.331061601638794,1.3410794734954834,0
2025-05-01 00:00:00+01:00,1.3321610689163208,1.3345255851745603,1.3265942335128784,1.3323917388916016,0
2025-05-02 00:00:00+01:00,1.3286564350128174,1.333066701889038,1.3267878293991089,1.328638792037964,0
2025-05-05 00:00:00+01:00,1.327087163925171,1.3336178064346311,1.3262423276901243,1.3271929025650024,0
2025-05-06 00:00:00+01:00,1.32902729511261,1.3400514125823977,1.3262248039245603,1.329256892204285,0
2025-05-07 00:00:00+01:00,1.335309624671936,1.3377031087875366,1.3324273824691772,1.335594892501831,0
2025-05-08 00:00:00+01:00,1.3291332721710205,1.3357020616531372,1.3251526355743408,1.3294159173965454,0
2025-05-09 00:00:00+01:00,1.324082374572754,1.331788420677185,1.3213530778884888,1.323539137840271,0
2025-05-12 00:00:00+01:00,1.328479886054993,1.3299640417099,1.314198613166809,1.3289036750793457,0
2025-05-13 00:00:00+01:00,1.317835569381714,1.3281270265579224,1.317540407180786,1.3177834749221802,0
2025-05-14 00:00:00+01:00,1.3304595947265625,1.3360588550567627,1.3287447690963743,1.3304418325424194,0
2025-05-15 00:00:00+01:00,1.326435923576355,1.3318772315979004,1.326066493988037,1.3263479471206665,0
2025-05-16 00:00:00+01:00,1.3303179740905762,1.333191156387329,1.325468897819519,1.3306896686553955,0
2025-05-19 00:00:00+01:00,1.3305658102035522,1.3403388261795044,1.329186201095581,1.3305498361587524,0
2025-05-20 00:00:00+01:00,1.3359695672988892,1.339620590209961,1.3335466384887695,1.3360053300857544,0
2025-05-21 00:00:00+01:00,1.3398540019989014,1.3468012809753418,1.3389748334884644,1.3397821187973022,0
2025-05-22 00:00:00+01:00,1.3422459363937378,1.3441040515899658,1.3392080068588257,1.3419036865234375,0
2025-05-23 00:00:00+01:00,1.3421378135681152,1.3533447980880735,1.3419395685195925,1.3419216871261597,0
2025-05-26 00:00:00+01:00,1.3537845611572266,1.3592866659164429,1.3537662029266355,1.3535828590393066,0
2025-05-27 00:00:00+01:00,1.3566679954528809,1.3587141036987305,1.3501471281051636,1.3565207719802856,0
2025-05-28 00:00:00+01:00,1.351515769958496,1.3522467613220217,1.3451164960861206,1.3513330221176147,0
2025-05-29 00:00:00+01:00,1.3426964282989502,1.3507490158081057,1.3421016931533811,1.3431472778320312,0
2025-05-30 00:00:00+01:00,1.3499648571014404,1.3511505126953125,1.3450984954833984,1.3498992919921875,0
2025-06-02 00:00:00+01:00,1.3469464778900146,1.355968952178955,1.3469464778900146,1.346728801727295,0
2025-06-03 00:00:00+01:00,1.355730056762695,1.355821967124939,1.3494731187820437,1.3556748628616333,0
2025-06-04 00:00:00+01:00,1.3531616926193235,1.358105182647705,1.3502565622329712,1.353143334388733,0
2025-06-05 00:00:00+01:00,1.3551788330078125,1.3617299795150757,1.354132890701294,1.355215549468994,0
2025-06-06 00:00:00+01:00,1.357994556427002,1.358540654182434,1.3508037328720093,1.3579576015472412,0
2025-06-09 00:00:00+01:00,1.3537296056747437,1.3581604957580566,1.3524478673934937,1.3538211584091189,0
2025-06-10 00:00:00+01:00,1.355380892753601,1.3564839363098145,1.3458950519561768,1.3556748628616333,0
2025-06-11 00:00:00+01:00,1.350858449935913,1.355730056762695,1.3464748859405518,1.3508219718933103,0
2025-06-12 00:00:00+01:00,1.3568705320358276,1.3623607158660889,1.3526124954223633,1.3567416667938232,0
2025-06-13 00:00:00+01:00,1.36306631565094,1.3632521629333496,1.3517167568206787,1.3627691268920898,0
2025-06-16 00:00:00+01:00,1.3547013998031616,1.362323522567749,1.3536012172698977,1.3557006120681765,0
2025-06-17 00:00:00+01:00,1.3568521738052368,1.3580129146575928,1.3497644662857056,1.3565576076507568,0
2025-06-18 00:00:00+01:00,1.343075156211853,1.3477089405059814,1.3427865505218506,1.3430029153823853,0
2025-06-19 00:00:00+01:00,1.3415075540542605,1.3450080156326294,1.3383835554122925,1.3416515588760376,0
2025-06-20 00:00:00+01:00,1.3478723764419556,1.3511322736740112,1.3456052541732788,1.3476725816726685,0
2025-06-23 00:00:00+01:00,1.3436886072158811,1.350530028343201,1.3373453617095947,1.3435983657836914,0
2025-06-24 00:00:00+01:00,1.3546464443206787,1.3646661043167114,1.353747844696045,1.3545364141464231,0
2025-06-25 00:00:00+01:00,1.361488938331604,1.3634381294250488,1.359249711036682,1.361488938331604,0
2025-06-26 00:00:00+01:00,1.369131565093994,1.3764814138412476,1.3678767681121826,1.369187831878662,0
2025-06-27 00:00:00+01:00,1.3726835250854492,1.3751753568649292,1.3705388307571411,1.37247633934021,0
2025-06-30 00:00:00+01:00,1.372062087059021,1.3741360902786257,1.3676148653030396,1.3719680309295654,0
2025-07-01 00:00:00+01:00,1.373437762260437,1.378872990608215,1.3705388307571411,1.3730605840682983,0
2025-07-02 00:00:00+01:00,1.374721646308899,1.3753266334533691,1.356760025024414,1.374721646308899,0
2025-07-03 00:00:00+01:00,1.3651504516601562,1.3675214052200315,1.359194278717041,1.3650014400482178,0
2025-07-04 00:00:00+01:00,1.3666430711746216,1.3681762218475342,1.3635309934616089,1.366829752922058,0
2025-07-07 00:00:00+01:00,1.365075945854187,1.3657844066619873,1.3575890064239502,1.3651504516601562,0
2025-07-08 00:00:00+01:00,1.3625463247299194,1.3646661043167114,1.3528138399124146,1.3623607158660889,0
2025-07-09 00:00:00+01:00,1.358529567718506,1.3618227243423462,1.3566128015518188,1.358529567718506,0
2025-07-10 00:00:00+01:00,1.3597116470336914,1.3620266914367676,1.3534363508224487,1.3593051433563232,0
2025-07-11 00:00:00+01:00,1.3580313920974731,1.3581236600875854,1.348381280899048,1.3579576015472412,0
2025-07-14 00:00:00+01:00,1.3497098684310913,1.3504753112792969,1.343273639678955,1.3493820428848269,0
2025-07-15 00:00:00+01:00,1.3427324295043943,1.3466562032699585,1.3382043838500977,1.3428045511245728,0
2025-07-16 00:00:00+01:00,1.3394231796264648,1.3477270603179932,1.3367375135421753,1.3393335342407229,0
2025-07-17 00:00:00+01:00,1.341075778007507,1.3418675661087036,1.337595820426941,1.3411099910736084,0
2025-07-18 00:00:00+01:00,1.3431472778320312,1.347490906715393,1.3411656618118286,1.3432555198669434,0
2025-07-21 00:00:00+01:00,1.3416335582733154,1.3510043621063232,1.3403208255767822,1.341597557067871,0
2025-07-22 00:00:00+01:00,1.348945140838623,1.3520090579986572,1.3463118076324463,1.348945140838623,0
2025-07-23 00:00:00+01:00,1.3521736860275269,1.3575890064239502,1.3517167568206787,1.352155327796936,0
2025-07-24 00:00:00+01:00,1.3579576015472412,1.3588987588882446,1.3523746728897097,1.3579576015472412,0
2025-07-25 00:00:00+01:00,1.3509862422943115,1.3512235879898071,1.341813564300537,1.3510043621063232,0
2025-07-28 00:00:00+01:00,1.3439956903457642,1.3453338146209717,1.3392258882522583,1.344085931777954,0
2025-07-29 00:00:00+01:00,1.3358447551727295,1.3362016677856443,1.330866813659668,1.336023211479187,0
2025-07-30 00:00:00+01:00,1.3356127738952637,1.3385447263717651,1.3272985219955444,1.3353630304336548,0
2025-07-31 00:00:00+01:00,1.325556755065918,1.32821524143219,1.3188261985778809,1.3257676362991333,0
2025-08-01 00:00:00+01:00,1.3207422494888306,1.3305480480194092,1.314405918121338,1.32098650932312,0
2025-08-04 00:00:00+01:00,1.3292216062545776,1.3330844640731812,1.325468897819519,1.3289920091629028,0
2025-08-05 00:00:00+01:00,1.3299994468688965,1.3309553861618042,1.3263126611709597,1.3297518491744995,0
2025-08-06 00:00:00+01:00,1.3298580646514893,1.3358982801437378,1.3283387422561646,1.3299463987350464,0
2025-08-07 00:00:00+01:00,1.3357733488082886,1.3437248468399048,1.3347570896148682,1.3357912302017212,0
2025-08-08 00:00:00+01:00,1.345188856124878,1.3454785346984863,1.3419936895370483,1.345152735710144,0
2025-08-11 00:00:00+01:00,1.3443931341171265,1.3476543426513672,1.3400335311889648,1.3444474935531616,0
2025-08-12 00:00:00+01:00,1.3434358835220337,1.3523930311203003,1.342227816581726,1.3435261249542236,0
2025-08-13 00:00:00+01:00,1.350530028343201,1.3585110902786257,1.3494184017181396,1.3504207134246826,0
2025-08-14 00:00:00+01:00,1.3585665225982666,1.3594529628753662,1.3529237508773804,1.358529567718506,0
2025-08-15 00:00:00+01:00,1.3530151844024658,1.3575520515441897,1.3528321981430054,1.3530701398849487,0
2025-08-18 00:00:00+01:00,1.355766773223877,1.3565999269485474,1.3512965440750122,1.3556381464004517,0
2025-08-19 00:00:00+01:00,1.3508037328720093,1.3531067371368408,1.3488178253173828,1.3508219718933103,0
2025-08-20 00:00:00+01:00,1.3485630750656128,1.3508949279785156,1.3448994159698486,1.348679542541504,0
2025-08-21 00:00:00+01:00,1.346619963645935,1.348308563232422,1.3410218954086304,1.3466380834579468,0
2025-08-22 00:00:00+01:00,1.341687560081482,1.3543713092803955,1.3391542434692385,1.3419395685195925,0
2025-08-25 00:00:00+01:00,1.3509807586669922,1.3528138399124146,1.348435878753662,1.35111403465271,0
2025-08-26 00:00:00+01:00,1.3454241752624512,1.3492727279663086,1.343508243560791,1.3453518152236938,0
2025-08-27 00:00:00+01:00,1.3477907180786133,1.3478542566299438,1.3418315649032593,1.3478723764419556,0
2025-08-28 00:00:00+01:00,1.3504753112792969,1.3528138399124146,1.3485267162322998,1.3503841161727903,0
2025-08-29 00:00:00+01:00,1.3509862422943115,1.351387858390808,1.3448452949523926,1.35111403465271,0
2025-09-01 00:00:00+01:00,1.3504207134246826,1.354958415031433,1.3503658771514893,1.3503841161727903,0
2025-09-02 00:00:00+01:00,1.3547013998031616,1.3548849821090698,1.3341693878173828,1.3547931909561155,0
2025-09-03 00:00:00+01:00,1.33836567401886,1.3453338146209717,1.3336355686187744,1.3383476734161377,0
2025-09-04 00:00:00+01:00,1.344212532043457,1.345858812332153,1.341795563697815,1.3441582918167114,0
2025-09-05 00:00:00+01:00,1.3444474935531616,1.3554543256759644,1.344266653060913,1.3444474935531616,0
2025-09-08 00:00:00+01:00,1.3492181301116943,1.3556381464004517,1.3484903573989868,1.34929096698761,0
2025-09-09 00:00:00+01:00,1.3552706241607666,1.3591573238372805,1.3525211811065674,1.3553073406219482,0
2025-09-10 00:00:00+01:00,1.3520822525024414,1.3561527729034424,1.3516253232955933,1.352109670639038,0
2025-09-11 00:00:00+01:00,1.3532531261444092,1.3577916622161863,1.3495277166366575,1.3534730672836304,0
2025-09-12 00:00:00+01:00,1.3574045896530151,1.3576072454452517,1.3525211811065674,1.3576626777648926,0
2025-09-15 00:00:00+01:00,1.3555278778076172,1.3619710206985474,1.3549401760101318,1.35534405708313,0
2025-09-16 00:00:00+01:00,1.3601741790771484,1.3670727014541626,1.3598780632019043,1.3602666854858398,0
2025-09-17 00:00:00+01:00,1.3654673099517822,1.366923213005066,1.36314058303833,1.365392804145813,0
2025-09-18 00:00:00+01:00,1.3628991842269895,1.3657469749450684,1.353637933731079,1.36297345161438,0
2025-09-19 00:00:00+01:00,1.3555645942687988,1.3559303283691406,1.3465837240219116,1.3556013107299805,0
2025-09-22 00:00:00+01:00,1.346293568611145,1.3513513803482056,1.3453699350357056,1.3464748859405518,0
2025-09-23 00:00:00+01:00,1.351387858390808,1.3536012172698977,1.3490725755691528,1.3514974117279053,0
2025-09-24 00:00:00+01:00,1.3526124954223633,1.3526124954223633,1.3428767919540403,1.3524478673934937,0
2025-09-25 00:00:00+01:00,1.3450080156326294,1.346619963645935,1.3342405557632446,1.3452396392822266,0
2025-09-26 00:00:00+01:00,1.3335111141204834,1.341381549835205,1.3331378698349,1.333653450012207,0
2025-10-01 00:00:00+01:00,1.3446282148361206,1.3527222871780396,1.343562364578247,1.3481813669204712,0
